player_id,player_name,player_url,player_category,Season,Age,Squad,Country,Competition,LgRank,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots Total/90,Shots on target/90,Goals/Shot,Goals/Shot on Target,Penalty Kicks Made,Penalty Kicks Attempted,Matches
20210b27,Patrick Greten,https://fbref.com/en/players/20210b27/Patrick-Greten,GR,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
589a3c40,Yannick Griess,https://fbref.com/en/players/589a3c40/Yannick-Griess,GR,2025-2026,29,FK Pirmasens,GER,DFB-Pokal,R64,1.3,1,4,1,25.0,3.00,0.75,0.25,1.00,0,0,Matches
589a3c40,Yannick Griess,https://fbref.com/en/players/589a3c40/Yannick-Griess,GR,1 Season,1 Club,,1 League,,1.3,1,4,1,25.0,3.00,0.75,0.25,1.00,0,0,,
028392e0,Alex Griffiths,https://fbref.com/en/players/028392e0/Alex-Griffiths,GR,2020-2021,,Skelmersdale United FC,ENG,FA Cup,85th,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
028392e0,Alex Griffiths,https://fbref.com/en/players/028392e0/Alex-Griffiths,GR,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
7a905fb5,Will Grocutt,https://fbref.com/en/players/7a905fb5/Will-Grocutt,GR,2019-2020,27,Stourbridge FC,ENG,FA Cup,85th,1.1,1,3,1,33.3,2.62,0.87,0.33,1.00,0,0,Matches
7a905fb5,Will Grocutt,https://fbref.com/en/players/7a905fb5/Will-Grocutt,GR,2021-2022,29,Stratford Town FC,ENG,FA Cup,,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,0,0,Matches
7a905fb5,Will Grocutt,https://fbref.com/en/players/7a905fb5/Will-Grocutt,GR,2 Seasons,2 Clubs,,1 League,,2.1,2,4,2,50.0,1.87,0.93,0.50,1.00,0,0,,
7a905fb5,Will Grocutt,https://fbref.com/en/players/7a905fb5/Will-Grocutt,GR,Stourbridge FC (1 Season),,1 League,,1.1,1,3,1,33.3,2.62,0.87,0.33,1.00,0,0,,,
7a905fb5,Will Grocutt,https://fbref.com/en/players/7a905fb5/Will-Grocutt,GR,Stratford Town FC (1 Season),,1 League,,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,0,0,,,
bfdf94ee,Michael Grogan,https://fbref.com/en/players/bfdf94ee/Michael-Grogan,GR,2014-2015,25,Telford United,ENG,FA Cup,65th,2.6,0,,,,,,,,0,0,Matches
bfdf94ee,Michael Grogan,https://fbref.com/en/players/bfdf94ee/Michael-Grogan,GR,2020-2021,31,Skelmersdale United FC,ENG,FA Cup,85th,1.0,0,2,0,0.0,2.00,0.00,0.00,,0,0,Matches
bfdf94ee,Michael Grogan,https://fbref.com/en/players/bfdf94ee/Michael-Grogan,GR,2 Seasons,2 Clubs,,1 League,,3.6,0,2,0,0.0,2.00,0.00,0.00,,0,0,,
bfdf94ee,Michael Grogan,https://fbref.com/en/players/bfdf94ee/Michael-Grogan,GR,Telford United (1 Season),,1 League,,2.6,0,,,,,,,,0,0,,,
bfdf94ee,Michael Grogan,https://fbref.com/en/players/bfdf94ee/Michael-Grogan,GR,Skelmersdale United FC (1 Season),,1 League,,1.0,0,2,0,0.0,2.00,0.00,0.00,,0,0,,,
436dc4d9,Philipp Groß,https://fbref.com/en/players/436dc4d9/Philipp-Gross,GR,2018-2019,27,Stendal,GER,DFB-Pokal,33rd,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches
436dc4d9,Philipp Groß,https://fbref.com/en/players/436dc4d9/Philipp-Gross,GR,1 Season,1 Club,,1 League,,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,,
bd5d6591,Falk Gross,https://fbref.com/en/players/bd5d6591/Falk-Gross,GR,2025-2026,20,Eintracht Norderstedt,GER,DFB-Pokal,R64,0.8,0,1,1,100.0,1.20,1.20,0.00,0.00,0,0,Matches
bd5d6591,Falk Gross,https://fbref.com/en/players/bd5d6591/Falk-Gross,GR,1 Season,1 Club,,1 League,,0.8,0,1,1,100.0,1.20,1.20,0.00,0.00,0,0,,
abd030c6,Manuel Grünnagel,https://fbref.com/en/players/abd030c6/Manuel-Grunnagel,GR,2025-2026,29,FK Pirmasens,GER,DFB-Pokal,R64,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,Matches
abd030c6,Manuel Grünnagel,https://fbref.com/en/players/abd030c6/Manuel-Grunnagel,GR,1 Season,1 Club,,1 League,,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,,
9f47e6e2,Denis Gudzevic,https://fbref.com/en/players/9f47e6e2/Denis-Gudzevic,GU,2018-2019,21,Pforzheim,GER,DFB-Pokal,33rd,1.0,0,2,0,0.0,2.07,0.00,0.00,,0,0,Matches
9f47e6e2,Denis Gudzevic,https://fbref.com/en/players/9f47e6e2/Denis-Gudzevic,GU,1 Season,1 Club,,1 League,,1.0,0,2,0,0.0,2.07,0.00,0.00,,0,0,,
02341a0f,Loann Guegan,https://fbref.com/en/players/02341a0f/Loann-Guegan,GU,2019-2020,20,Stade Plabennecois,FRA,Coupe de France,65th,0.7,0,,,,,,,,0,0,Matches
02341a0f,Loann Guegan,https://fbref.com/en/players/02341a0f/Loann-Guegan,GU,2020-2021,21,Stade Plabennecois,FRA,Coupe de France,108th,0.1,0,,,,,,,,0,0,Matches
02341a0f,Loann Guegan,https://fbref.com/en/players/02341a0f/Loann-Guegan,GU,2021-2022,22,Stade Plabennecois,FRA,Coupe de France,Rd7,0.8,0,,,,,,,,0,0,Matches
02341a0f,Loann Guegan,https://fbref.com/en/players/02341a0f/Loann-Guegan,GU,2022-2023,23,Stade Plabennecois,FRA,Coupe de France,R32,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,0,0,Matches
02341a0f,Loann Guegan,https://fbref.com/en/players/02341a0f/Loann-Guegan,GU,4 Seasons,1 Club,,1 League,,3.6,0,1,1,100.0,0.50,0.50,0.00,0.00,0,0,,
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,2017-2018,20,AS Fabrègues,FRA,Coupe de France,33rd,1.0,0,,,,,,,,0,0,Matches
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,2021-2022,24,Stade Bordelais,FRA,Coupe de France,Rd8,1.2,0,,,,,,,,0,0,Matches
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,2023-2024,26,Football Club Libourne,FRA,Coupe de France,R64,1.4,0,1,0,0.0,0.73,0.00,0.00,,0,0,Matches
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,2024-2025,27,Les Herbiers VF,FRA,Coupe de France,Rd8,0.9,0,,,,,,,,0,0,Matches
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,4 Seasons,4 Clubs,,1 League,,4.5,0,1,0,0.0,0.73,0.00,0.00,,0,0,,
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,AS Fabrègues (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,Stade Bordelais (1 Season),,1 League,,1.2,0,,,,,,,,0,0,,,
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,Football Club Libourne (1 Season),,1 League,,1.4,0,1,0,0.0,0.73,0.00,0.00,,0,0,,,
7becee19,Tanguy Guerineau,https://fbref.com/en/players/7becee19/Tanguy-Guerineau,GU,Les Herbiers VF (1 Season),,1 League,,0.9,0,,,,,,,,0,0,,,
fa71e375,Simon Guerlus,https://fbref.com/en/players/fa71e375/Simon-Guerlus,GU,2017-2018,17,Sables Olonne,FRA,Coupe de France,109th,0.1,0,,,,,,,,0,0,Matches
fa71e375,Simon Guerlus,https://fbref.com/en/players/fa71e375/Simon-Guerlus,GU,2025-2026,25,Les Sables VF,FRA,Coupe de France,R64,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,0,0,Matches
fa71e375,Simon Guerlus,https://fbref.com/en/players/fa71e375/Simon-Guerlus,GU,2 Seasons,2 Clubs,,1 League,,0.2,0,1,1,100.0,9.00,9.00,0.00,0.00,0,0,,
fa71e375,Simon Guerlus,https://fbref.com/en/players/fa71e375/Simon-Guerlus,GU,Les Sables VF (1 Season),,1 League,,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,0,0,,,
fa71e375,Simon Guerlus,https://fbref.com/en/players/fa71e375/Simon-Guerlus,GU,Sables Olonne (1 Season),,1 League,,0.1,0,,,,,,,,0,0,,,
8358575a,Seidou Guéro Barazé,https://fbref.com/en/players/8358575a/Seidou-Guero-Baraze,GU,2020-2021,29,SC Schiltigheim,FRA,Coupe de France,33rd,1.6,0,0,0,,0.00,0.00,,,0,0,Matches
8358575a,Seidou Guéro Barazé,https://fbref.com/en/players/8358575a/Seidou-Guero-Baraze,GU,1 Season,1 Club,,1 League,,1.6,0,0,0,,0.00,0.00,,,0,0,,
6af32f15,Gabriel Guerra,https://fbref.com/en/players/6af32f15/Gabriel-Guerra,GU,2022,25,Georgia Revolution,USA,U.S. Open Cup,Rd1,1.0,0,3,0,0.0,3.00,0.00,0.00,,0,0,Matches
6af32f15,Gabriel Guerra,https://fbref.com/en/players/6af32f15/Gabriel-Guerra,GU,1 Season,1 Club,,1 League,,1.0,0,3,0,0.0,3.00,0.00,0.00,,0,0,,
321f4969,Hugo Guerra,https://fbref.com/en/players/321f4969/Hugo-Guerra,GU,2023,23,Hartford City FC,USA,U.S. Open Cup,Rd1,0.7,1,2,1,50.0,2.95,1.48,0.00,0.00,1,1,Matches
321f4969,Hugo Guerra,https://fbref.com/en/players/321f4969/Hugo-Guerra,GU,2024,24,Hudson Valley Hammers,USA,U.S. Open Cup,Rd1,0.2,0,,,,,,,,0,0,Matches
321f4969,Hugo Guerra,https://fbref.com/en/players/321f4969/Hugo-Guerra,GU,2 Seasons,2 Clubs,,1 League,,0.9,1,2,1,50.0,2.95,1.48,0.00,0.00,1,1,,
321f4969,Hugo Guerra,https://fbref.com/en/players/321f4969/Hugo-Guerra,GU,Hudson Valley Hammers (1 Season),,1 League,,0.2,0,,,,,,,,0,0,,,
321f4969,Hugo Guerra,https://fbref.com/en/players/321f4969/Hugo-Guerra,GU,Hartford City FC (1 Season),,1 League,,0.7,1,2,1,50.0,2.95,1.48,0.00,0.00,1,1,,,
d92f07dd,Vavá Guerreiro,https://fbref.com/en/players/d92f07dd/Vava-Guerreiro,GU,2020-2021,22,Navalcarnero,ESP,Copa del Rey,9th,0.5,1,1,1,100.0,1.87,1.87,1.00,1.00,0,0,Matches
d92f07dd,Vavá Guerreiro,https://fbref.com/en/players/d92f07dd/Vava-Guerreiro,GU,1 Season,1 Club,,1 League,,0.5,1,1,1,100.0,1.87,1.87,1.00,1.00,0,0,,
798bfadb,Dani Guerrero,https://fbref.com/en/players/798bfadb/Dani-Guerrero,GU,2018-2019,22,Ceuta,ESP,Copa del Rey,66th,0.2,0,,,,,,,,0,0,Matches
798bfadb,Dani Guerrero,https://fbref.com/en/players/798bfadb/Dani-Guerrero,GU,2023-2024,27,Chiclana,ESP,Copa del Rey,Rd1,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,0,0,Matches
798bfadb,Dani Guerrero,https://fbref.com/en/players/798bfadb/Dani-Guerrero,GU,2024-2025,28,Chiclana,ESP,Copa del Rey,Rd1,0.8,0,0,0,,0.00,0.00,,,0,0,Matches
798bfadb,Dani Guerrero,https://fbref.com/en/players/798bfadb/Dani-Guerrero,GU,3 Seasons,2 Clubs,,1 League,,1.5,0,1,1,100.0,0.76,0.76,0.00,0.00,0,0,,
798bfadb,Dani Guerrero,https://fbref.com/en/players/798bfadb/Dani-Guerrero,GU,Chiclana (2 Seasons),,1 League,,1.3,0,1,1,100.0,0.76,0.76,0.00,0.00,0,0,,,
798bfadb,Dani Guerrero,https://fbref.com/en/players/798bfadb/Dani-Guerrero,GU,Ceuta (1 Season),,1 League,,0.2,0,,,,,,,,0,0,,,
de667f3c,David Guerrero,https://fbref.com/en/players/de667f3c/David-Guerrero,GU,2025-2026,23,CD Cieza,ESP,Copa del Rey,Rd2,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,Matches
de667f3c,David Guerrero,https://fbref.com/en/players/de667f3c/David-Guerrero,GU,1 Season,1 Club,,1 League,,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,,
208e9384,Diego Guerrero,https://fbref.com/en/players/208e9384/Diego-Guerrero,GU,2025-2026,22,Navalcarnero,ESP,Copa del Rey,Rd2,0.8,0,3,2,66.7,3.80,2.54,0.00,0.00,0,0,Matches
208e9384,Diego Guerrero,https://fbref.com/en/players/208e9384/Diego-Guerrero,GU,1 Season,1 Club,,1 League,,0.8,0,3,2,66.7,3.80,2.54,0.00,0.00,0,0,,
2edfb8c8,Éder Guerrero,https://fbref.com/en/players/2edfb8c8/Eder-Guerrero,GU,2022,29,Los Angeles Force,USA,U.S. Open Cup,Rd2,0.3,0,3,3,100.0,9.64,9.64,0.00,0.00,0,0,Matches
2edfb8c8,Éder Guerrero,https://fbref.com/en/players/2edfb8c8/Eder-Guerrero,GU,1 Season,1 Club,,1 League,,0.3,0,3,3,100.0,9.64,9.64,0.00,0.00,0,0,,
38694e26,Pablo Guerrero,https://fbref.com/en/players/38694e26/Pablo-Guerrero,GU,2022-2023,19,CD Diocesano,ESP,Copa del Rey,Rd2,0.4,0,1,0,0.0,2.57,0.00,0.00,,0,0,Matches
38694e26,Pablo Guerrero,https://fbref.com/en/players/38694e26/Pablo-Guerrero,GU,2023-2024,20,Llerenense,ESP,Copa del Rey,Rd1,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
38694e26,Pablo Guerrero,https://fbref.com/en/players/38694e26/Pablo-Guerrero,GU,2 Seasons,2 Clubs,,1 League,,1.1,0,1,0,0.0,0.94,0.00,0.00,,0,0,,
38694e26,Pablo Guerrero,https://fbref.com/en/players/38694e26/Pablo-Guerrero,GU,CD Diocesano (1 Season),,1 League,,0.4,0,1,0,0.0,2.57,0.00,0.00,,0,0,,,
38694e26,Pablo Guerrero,https://fbref.com/en/players/38694e26/Pablo-Guerrero,GU,Llerenense (1 Season),,1 League,,0.7,0,0,0,,0.00,0.00,,,0,0,,,
b1a5e1d0,Roberto Guerrero,https://fbref.com/en/players/b1a5e1d0/Roberto-Guerrero,GU,2022,22,Escondido FC,USA,U.S. Open Cup,Rd1,1.0,0,3,2,66.7,3.00,2.00,0.00,0.00,0,0,Matches
b1a5e1d0,Roberto Guerrero,https://fbref.com/en/players/b1a5e1d0/Roberto-Guerrero,GU,1 Season,1 Club,,1 League,,1.0,0,3,2,66.7,3.00,2.00,0.00,0.00,0,0,,
aa1fe4fe,Libasse Guèye,https://fbref.com/en/players/aa1fe4fe/Libasse-Gueye,GU,2022-2023,19,Pontevedra,ESP,Copa del Rey,R32,0.7,2,2,2,100.0,2.69,2.69,1.00,1.00,0,0,Matches
aa1fe4fe,Libasse Guèye,https://fbref.com/en/players/aa1fe4fe/Libasse-Gueye,GU,1 Season,1 Club,,1 League,,0.7,2,2,2,100.0,2.69,2.69,1.00,1.00,0,0,,
b882ea50,Nicola Guglielmelli,https://fbref.com/en/players/b882ea50/Nicola-Guglielmelli,GU,2020-2021,23,Rielasingen-Arlen,GER,DFB-Pokal,33rd,0.4,0,1,0,0.0,2.57,0.00,0.00,,0,0,Matches
b882ea50,Nicola Guglielmelli,https://fbref.com/en/players/b882ea50/Nicola-Guglielmelli,GU,2 Seasons,2 Clubs,,2 Leagues,,0.4,0,1,0,0.0,2.57,0.00,0.00,,0,0,,
b882ea50,Nicola Guglielmelli,https://fbref.com/en/players/b882ea50/Nicola-Guglielmelli,GU,Rielasingen-Arlen (1 Season),,1 League,,0.4,0,1,0,0.0,2.57,0.00,0.00,,0,0,,,
b882ea50,Nicola Guglielmelli,https://fbref.com/en/players/b882ea50/Nicola-Guglielmelli,GU,Hellas Verona (1 Season),,1 League,,,,,,,,,,,,,,,
b882ea50,Nicola Guglielmelli,https://fbref.com/en/players/b882ea50/Nicola-Guglielmelli,GU,DFB-Pokal (1 Season),,,,0.4,0,1,0,0.0,2.57,0.00,0.00,,0,0,,,
b882ea50,Nicola Guglielmelli,https://fbref.com/en/players/b882ea50/Nicola-Guglielmelli,GU,Coppa Italia (1 Season),,,,,,,,,,,,,,,,,
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,2018-2019,31,Sainte-Suzanne,FRA,Coupe de France,109th,1.0,0,,,,,,,,0,0,Matches
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,2021-2022,34,Saint-Denis FC,FRA,Coupe de France,R64,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,2023-2024,36,Saint-Denis FC,FRA,Coupe de France,Rd8,2.0,0,,,,,,,,0,0,Matches
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,2024-2025,37,Saint-Denis FC,FRA,Coupe de France,R64,3.0,0,1,0,0.0,0.33,0.00,0.00,,0,0,Matches
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,4 Seasons,2 Clubs,,1 League,,9.3,0,1,0,0.0,0.16,0.00,0.00,,0,0,,
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,Saint-Denis FC (3 Seasons),,1 League,,8.3,0,1,0,0.0,0.16,0.00,0.00,,0,0,,,
d3c7f639,Yoann Guichard,https://fbref.com/en/players/d3c7f639/Yoann-Guichard,GU,Sainte-Suzanne (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,2017-2018,25,Vitré,FRA,Coupe de France,65th,2.0,0,,,,,,,,0,0,Matches
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,2018-2019,26,Vitré,FRA,Coupe de France,5th,6.3,0,0,0,,0.00,0.00,,,0,0,Matches
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,2021-2022,29,AS Vitré,FRA,Coupe de France,R32,4.0,0,2,0,0.0,0.50,0.00,0.00,,0,0,Matches
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,2023-2024,31,FC Chauray,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,4 Seasons,2 Clubs,,1 League,,13.3,0,2,0,0.0,0.19,0.00,0.00,,0,0,,
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,Vitré (3 Seasons),,1 League,,12.3,0,2,0,0.0,0.19,0.00,0.00,,0,0,,,
fda94992,Vincent Guilbault,https://fbref.com/en/players/fda94992/Vincent-Guilbault,GU,FC Chauray (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,2017-2018,27,Annecy FC,FRA,Coupe de France,109th,1.0,0,,,,,,,,0,0,Matches
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,2020-2021,30,GFA Rumilly Vallières,FRA,Coupe de France,3rd,3.9,1,3,1,33.3,0.77,0.26,0.33,1.00,0,0,Matches
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,2022-2023,32,GFA Rumilly Vallières,FRA,Coupe de France,Rd8,0.9,0,,,,,,,,0,0,Matches
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,2024-2025,34,FC Foron,FRA,Coupe de France,Rd7,1.0,0,,,,,,,,0,0,Matches
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,4 Seasons,3 Clubs,,1 League,,6.8,1,3,1,33.3,0.77,0.26,0.33,1.00,0,0,,
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,GFA Rumilly Vallières (2 Seasons),,1 League,,4.8,1,3,1,33.3,0.77,0.26,0.33,1.00,0,0,,,
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,FC Foron (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
cc1fa9fb,Mathieu Guillaud,https://fbref.com/en/players/cc1fa9fb/Mathieu-Guillaud,GU,Annecy FC (1 Season),,1 League,,1.0,0,,,,,,,,0,0,,,
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,2022-2023,25,Arenas Club de Getxo,ESP,Copa del Rey,Rd2,1.6,0,0,0,,0.00,0.00,,,0,0,Matches
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,2023-2024,26,Tarazona,ESP,Copa del Rey,Rd1,1.1,0,0,0,,0.00,0.00,,,0,0,Matches
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,2024-2025,27,Barbastro,ESP,Copa del Rey,R32,1.5,0,1,1,100.0,0.65,0.65,0.00,0.00,0,0,Matches
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,3 Seasons,3 Clubs,,1 League,,4.2,0,1,1,100.0,0.24,0.24,0.00,0.00,0,0,,
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,Barbastro (1 Season),,1 League,,1.5,0,1,1,100.0,0.65,0.65,0.00,0.00,0,0,,,
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,Arenas Club de Getxo (1 Season),,1 League,,1.6,0,0,0,,0.00,0.00,,,0,0,,,
b7323222,Guille,https://fbref.com/en/players/b7323222/Guille,GU,Tarazona (1 Season),,1 League,,1.1,0,0,0,,0.00,0.00,,,0,0,,,
ec93ae28,Guillermo,https://fbref.com/en/players/ec93ae28/Guillermo,GU,2022-2023,21,CD Arnedo,ESP,Copa del Rey,Rd2,1.4,1,3,1,33.3,2.14,0.71,0.33,1.00,0,0,Matches
ec93ae28,Guillermo,https://fbref.com/en/players/ec93ae28/Guillermo,GU,2 Seasons,2 Clubs,,1 League,,1.4,1,3,1,33.3,2.14,0.71,0.33,1.00,0,0,,
ec93ae28,Guillermo,https://fbref.com/en/players/ec93ae28/Guillermo,GU,CD Arnedo (1 Season),,1 League,,1.4,1,3,1,33.3,2.14,0.71,0.33,1.00,0,0,,,
ec93ae28,Guillermo,https://fbref.com/en/players/ec93ae28/Guillermo,GU,Náxara (1 Season),,1 League,,,,,,,,,,,,,,,
f8f538c0,Guillermo,https://fbref.com/en/players/f8f538c0/Guillermo,GU,2021-2022,23,Andratx,ESP,Copa del Rey,Rd2,1.5,0,1,0,0.0,0.67,0.00,0.00,,0,0,Matches
f8f538c0,Guillermo,https://fbref.com/en/players/f8f538c0/Guillermo,GU,1 Season,1 Club,,1 League,,1.5,0,1,0,0.0,0.67,0.00,0.00,,0,0,,
2be79a12,Romain Guillotte,https://fbref.com/en/players/2be79a12/Romain-Guillotte,GU,2025-2026,32,Bayeux FC,FRA,Coupe de France,R32,1.8,0,1,1,100.0,0.55,0.55,0.00,0.00,0,0,Matches
2be79a12,Romain Guillotte,https://fbref.com/en/players/2be79a12/Romain-Guillotte,GU,1 Season,1 Club,,1 League,,1.8,0,1,1,100.0,0.55,0.55,0.00,0.00,0,0,,
c3bf4ffd,Eray Gür,https://fbref.com/en/players/c3bf4ffd/Eray-Gur,GU,2015-2016,22,Nöttingen,GER,DFB-Pokal,33rd,0.8,0,,,,,,,,0,0,Matches
c3bf4ffd,Eray Gür,https://fbref.com/en/players/c3bf4ffd/Eray-Gur,GU,2017-2018,24,Nöttingen,GER,DFB-Pokal,33rd,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,0,0,Matches
c3bf4ffd,Eray Gür,https://fbref.com/en/players/c3bf4ffd/Eray-Gur,GU,2 Seasons,1 Club,,1 League,,1.8,0,2,1,50.0,2.00,1.00,0.00,0.00,0,0,,
76becbe5,Carlos Gutierrez,https://fbref.com/en/players/76becbe5/Carlos-Gutierrez,GU,2023-2024,,Tardienta,ESP,Copa del Rey,Rd1,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,0,0,Matches
76becbe5,Carlos Gutierrez,https://fbref.com/en/players/76becbe5/Carlos-Gutierrez,GU,1 Season,1 Club,,1 League,,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,0,0,,
5ddc5904,Enrique Gutierrez,https://fbref.com/en/players/5ddc5904/Enrique-Gutierrez,GU,2021-2022,19,Solares SD,ESP,Copa del Rey,Rd1,0.3,1,1,1,100.0,3.10,3.10,1.00,1.00,0,0,Matches
5ddc5904,Enrique Gutierrez,https://fbref.com/en/players/5ddc5904/Enrique-Gutierrez,GU,1 Season,1 Club,,1 League,,0.3,1,1,1,100.0,3.10,3.10,1.00,1.00,0,0,,
6af17ea0,Federico Gutiérrez,https://fbref.com/en/players/6af17ea0/Federico-Gutierrez,GU,2022,23,Western Mass Pioneers,USA,U.S. Open Cup,Rd2,2.3,0,2,0,0.0,0.86,0.00,0.00,,0,0,Matches
6af17ea0,Federico Gutiérrez,https://fbref.com/en/players/6af17ea0/Federico-Gutierrez,GU,2024,25,Miami United FC,USA,U.S. Open Cup,Rd3,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
6af17ea0,Federico Gutiérrez,https://fbref.com/en/players/6af17ea0/Federico-Gutierrez,GU,2 Seasons,2 Clubs,,1 League,,2.4,0,2,0,0.0,0.82,0.00,0.00,,0,0,,
6af17ea0,Federico Gutiérrez,https://fbref.com/en/players/6af17ea0/Federico-Gutierrez,GU,Western Mass Pioneers (1 Season),,1 League,,2.3,0,2,0,0.0,0.86,0.00,0.00,,0,0,,,
6af17ea0,Federico Gutiérrez,https://fbref.com/en/players/6af17ea0/Federico-Gutierrez,GU,Miami United FC (1 Season),,1 League,,0.1,0,0,0,,0.00,0.00,,,0,0,,,
b4b00934,Nick Gutmann,https://fbref.com/en/players/b4b00934/Nick-Gutmann,GU,2020-2021,23,Eintracht Norderstedt,GER,DFB-Pokal,33rd,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
b4b00934,Nick Gutmann,https://fbref.com/en/players/b4b00934/Nick-Gutmann,GU,2024-2025,27,FC Teutonia Ottensen,GER,DFB-Pokal,R64,0.8,0,1,1,100.0,1.30,1.30,0.00,0.00,0,0,Matches
b4b00934,Nick Gutmann,https://fbref.com/en/players/b4b00934/Nick-Gutmann,GU,2025-2026,28,Eintracht Norderstedt,GER,DFB-Pokal,R64,1.3,0,0,0,,0.00,0.00,,,0,0,Matches
b4b00934,Nick Gutmann,https://fbref.com/en/players/b4b00934/Nick-Gutmann,GU,3 Seasons,2 Clubs,,1 League,,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,0,0,,
b4b00934,Nick Gutmann,https://fbref.com/en/players/b4b00934/Nick-Gutmann,GU,Eintracht Norderstedt (2 Seasons),,1 League,,2.3,0,0,0,,0.00,0.00,,,0,0,,,
