player_id,season,career_season,club_id,matches_played,goals,assists,yellow_cards,red_cards
l1_championship_player_2017_8_41943,2017,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2017_8_41943,2017,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2017_8_41943,2017,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2017_8_41943,2017,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2017_8_41943,2017,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2017_8_41943,2017,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2018_8_41943,2018,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2018_8_41943,2018,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2018_8_41943,2018,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2018_8_41943,2018,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2018_8_41943,2018,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2018_8_41943,2018,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2018_8_41943,2018,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2018_8_41943,2018,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2018_8_41943,2018,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2018_8_41943,2018,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2018_8_41943,2018,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2018_8_41943,2018,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2018_8_41943,2018,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2018_8_41943,2018,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2018_8_41943,2018,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2018_8_41943,2018,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2018_8_41943,2018,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2018_8_41943,2018,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2018_8_41943,2018,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2018_8_41943,2018,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2019_8_41943,2019,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2019_8_41943,2019,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2019_8_41943,2019,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2019_8_41943,2019,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2019_8_41943,2019,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2019_8_41943,2019,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2019_8_41943,2019,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2019_8_41943,2019,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2019_8_41943,2019,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2019_8_41943,2019,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2019_8_41943,2019,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2019_8_41943,2019,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2019_8_41943,2019,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2019_8_41943,2019,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2019_8_41943,2019,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2019_8_41943,2019,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2019_8_41943,2019,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2019_8_41943,2019,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2019_8_41943,2019,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2019_8_41943,2019,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2020_8_41943,2020,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2020_8_41943,2020,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2020_8_41943,2020,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2020_8_41943,2020,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2020_8_41943,2020,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2020_8_41943,2020,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2020_8_41943,2020,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2020_8_41943,2020,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2020_8_41943,2020,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2020_8_41943,2020,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2020_8_41943,2020,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2020_8_41943,2020,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2020_8_41943,2020,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2020_8_41943,2020,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2020_8_41943,2020,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2020_8_41943,2020,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2020_8_41943,2020,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2020_8_41943,2020,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2020_8_41943,2020,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2020_8_41943,2020,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2021_8_41943,2021,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2021_8_41943,2021,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2021_8_41943,2021,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2021_8_41943,2021,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2021_8_41943,2021,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2021_8_41943,2021,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2021_8_41943,2021,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2021_8_41943,2021,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2021_8_41943,2021,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2021_8_41943,2021,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2021_8_41943,2021,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2021_8_41943,2021,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2021_8_41943,2021,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2021_8_41943,2021,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2021_8_41943,2021,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2021_8_41943,2021,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2021_8_41943,2021,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2021_8_41943,2021,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2021_8_41943,2021,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2021_8_41943,2021,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2022_8_41943,2022,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2022_8_41943,2022,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2022_8_41943,2022,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2022_8_41943,2022,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2022_8_41943,2022,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2022_8_41943,2022,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2022_8_41943,2022,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2022_8_41943,2022,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2022_8_41943,2022,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2022_8_41943,2022,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2022_8_41943,2022,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2022_8_41943,2022,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2022_8_41943,2022,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2022_8_41943,2022,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2022_8_41943,2022,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2022_8_41943,2022,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2022_8_41943,2022,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2022_8_41943,2022,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2022_8_41943,2022,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2022_8_41943,2022,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2023_8_41943,2023,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2023_8_41943,2023,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2023_8_41943,2023,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2023_8_41943,2023,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2023_8_41943,2023,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2023_8_41943,2023,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2023_8_41943,2023,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2023_8_41943,2023,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2023_8_41943,2023,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2023_8_41943,2023,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2023_8_41943,2023,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2023_8_41943,2023,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2023_8_41943,2023,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2023_8_41943,2023,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2023_8_41943,2023,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2023_8_41943,2023,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2023_8_41943,2023,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2023_8_41943,2023,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2023_8_41943,2023,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2023_8_41943,2023,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2024_8_41943,2024,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2024_8_41943,2024,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2024_8_41943,2024,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2024_8_41943,2024,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2024_8_41943,2024,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2024_8_41943,2024,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2024_8_41943,2024,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2024_8_41943,2024,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2024_8_41943,2024,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2024_8_41943,2024,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2024_8_41943,2024,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2024_8_41943,2024,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2024_8_41943,2024,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2024_8_41943,2024,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2024_8_41943,2024,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2024_8_41943,2024,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2024_8_41943,2024,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2024_8_41943,2024,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2024_8_41943,2024,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2024_8_41943,2024,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2025_8_41943,2025,2013,l1_championship_club_2025_9000007414,9,0,0,1,0
l1_championship_player_2025_8_41943,2025,2014,l1_championship_club_2025_9000007414,28,1,0,2,0
l1_championship_player_2025_8_41943,2025,2014,l1_championship_club_2025_8,0,0,0,0,0
l1_championship_player_2025_8_41943,2025,2015,l1_championship_club_2025_9000002987,13,3,0,0,0
l1_championship_player_2025_8_41943,2025,2015,l1_championship_club_2025_8,8,0,0,1,0
l1_championship_player_2025_8_41943,2025,2015,l1_championship_club_2025_9000007414,3,1,0,1,0
l1_championship_player_2025_8_41943,2025,2016,l1_championship_club_2025_8,3,0,0,0,0
l1_championship_player_2025_8_41943,2025,2016,l1_championship_club_2025_9000007414,8,1,0,1,0
l1_championship_player_2025_8_41943,2025,2017,l1_championship_club_2025_8,6,0,0,0,0
l1_championship_player_2025_8_41943,2025,2017,l1_championship_club_2025_9000007414,2,1,0,0,0
l1_championship_player_2025_8_41943,2025,2018,l1_championship_club_2025_8,5,0,1,0,0
l1_championship_player_2025_8_41943,2025,2019,l1_championship_club_2025_8,14,0,1,3,0
l1_championship_player_2025_8_41943,2025,2019,l1_championship_club_2025_9000007414,1,0,0,0,0
l1_championship_player_2025_8_41943,2025,2020,l1_championship_club_2025_8,27,0,3,1,1
l1_championship_player_2025_8_41943,2025,2020,l1_championship_club_2025_9000007414,0,0,0,0,0
l1_championship_player_2025_8_41943,2025,2021,l1_championship_club_2025_8,12,1,0,0,0
l1_championship_player_2025_8_41943,2025,2022,l1_championship_club_2025_8,41,3,5,2,0
l1_championship_player_2025_8_41943,2025,2023,l1_championship_club_2025_8,32,3,4,6,0
l1_championship_player_2025_8_41943,2025,2024,l1_championship_club_2025_8,36,6,8,6,0
l1_championship_player_2025_8_41943,2025,2025,l1_championship_club_2025_6,34,3,9,3,0
l1_championship_player_2024_1782_91200,2024,2022,l1_championship_club_2025_9000007411,3,1,0,0,0
l1_championship_player_2024_1782_91200,2024,2023,l1_championship_club_2025_9000007411,24,5,0,2,0
l1_championship_player_2024_1782_91200,2024,2023,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_1782_91200,2024,2024,l1_championship_club_2025_1782,33,2,1,3,0
l1_championship_player_2024_1782_91200,2024,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_1782_91200,2024,2025,l1_championship_club_2025_6,10,0,0,1,0
l1_championship_player_2025_1782_91200,2025,2022,l1_championship_club_2025_9000007411,3,1,0,0,0
l1_championship_player_2025_1782_91200,2025,2023,l1_championship_club_2025_9000007411,24,5,0,2,0
l1_championship_player_2025_1782_91200,2025,2023,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2025_1782_91200,2025,2024,l1_championship_club_2025_1782,33,2,1,3,0
l1_championship_player_2025_1782_91200,2025,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2025_1782_91200,2025,2025,l1_championship_club_2025_6,10,0,0,1,0
l1_championship_player_2024_6_104468,2024,2022,l1_championship_club_2025_9000003923,2,0,0,1,0
l1_championship_player_2024_6_104468,2024,2023,l1_championship_club_2025_9000003927,37,2,0,3,0
l1_championship_player_2024_6_104468,2024,2024,l1_championship_club_2025_9000002830,37,6,0,6,0
l1_championship_player_2024_6_104468,2024,2025,l1_championship_club_2025_6,19,2,2,1,0
l1_championship_player_2021_4_86987,2021,2023,l1_championship_club_2025_9000007438,12,0,0,1,0
l1_championship_player_2021_4_86987,2021,2023,l1_championship_club_2024_4,0,0,0,0,0
l1_championship_player_2021_4_86987,2021,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2021_4_86987,2021,2024,l1_championship_club_2025_9000007411,19,1,0,1,0
l1_championship_player_2021_4_86987,2021,2025,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_6_86987,2024,2023,l1_championship_club_2025_9000007438,12,0,0,1,0
l1_championship_player_2024_6_86987,2024,2023,l1_championship_club_2024_4,0,0,0,0,0
l1_championship_player_2024_6_86987,2024,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_6_86987,2024,2024,l1_championship_club_2025_9000007411,19,1,0,1,0
l1_championship_player_2024_6_86987,2024,2025,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2021_6_92140,2021,2022,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2021_6_92140,2021,2022,l1_championship_club_2025_9000007411,8,0,0,2,0
l1_championship_player_2021_6_92140,2021,2023,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2021_6_92140,2021,2023,l1_championship_club_2025_9000007411,20,2,0,1,1
l1_championship_player_2021_6_92140,2021,2024,l1_championship_club_2025_9000005194,28,1,1,4,0
l1_championship_player_2021_6_92140,2021,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2021_6_92140,2021,2025,l1_championship_club_2025_6,4,0,0,0,0
l1_championship_player_2023_6_92140,2023,2022,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2023_6_92140,2023,2022,l1_championship_club_2025_9000007411,8,0,0,2,0
l1_championship_player_2023_6_92140,2023,2023,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2023_6_92140,2023,2023,l1_championship_club_2025_9000007411,20,2,0,1,1
l1_championship_player_2023_6_92140,2023,2024,l1_championship_club_2025_9000005194,28,1,1,4,0
l1_championship_player_2023_6_92140,2023,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2023_6_92140,2023,2025,l1_championship_club_2025_6,4,0,0,0,0
l1_championship_player_2024_6_92140,2024,2022,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_6_92140,2024,2022,l1_championship_club_2025_9000007411,8,0,0,2,0
l1_championship_player_2024_6_92140,2024,2023,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_6_92140,2024,2023,l1_championship_club_2025_9000007411,20,2,0,1,1
l1_championship_player_2024_6_92140,2024,2024,l1_championship_club_2025_9000005194,28,1,1,4,0
l1_championship_player_2024_6_92140,2024,2024,l1_championship_club_2025_6,0,0,0,0,0
l1_championship_player_2024_6_92140,2024,2025,l1_championship_club_2025_6,4,0,0,0,0
l1_championship_player_2015_12_47824,2015,2011,l1_championship_club_2025_9000005447,3,0,0,1,0
l1_championship_player_2015_12_47824,2015,2012,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2015_12_47824,2015,2012,l1_championship_club_2025_9971065010,24,9,0,4,0
l1_championship_player_2015_12_47824,2015,2013,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2015_12_47824,2015,2013,l1_championship_club_2025_9971065010,1,1,0,0,0
l1_championship_player_2015_12_47824,2015,2013,l1_championship_club_2025_9000002539,29,9,0,7,0
l1_championship_player_2015_12_47824,2015,2014,l1_championship_club_2025_9000005447,24,2,5,3,0
l1_championship_player_2015_12_47824,2015,2014,l1_championship_club_2025_9971065010,5,0,0,3,0
l1_championship_player_2015_12_47824,2015,2015,l1_championship_club_2025_12,39,3,5,8,0
l1_championship_player_2015_12_47824,2015,2016,l1_championship_club_2025_12,33,3,2,5,1
l1_championship_player_2015_12_47824,2015,2017,l1_championship_club_2025_12,38,7,3,4,0
l1_championship_player_2015_12_47824,2015,2018,l1_championship_club_2025_15,38,5,8,7,1
l1_championship_player_2015_12_47824,2015,2019,l1_championship_club_2025_15,32,10,1,6,0
l1_championship_player_2015_12_47824,2015,2020,l1_championship_club_2025_15,37,5,1,7,1
l1_championship_player_2015_12_47824,2015,2021,l1_championship_club_2025_15,33,8,4,2,1
l1_championship_player_2015_12_47824,2015,2022,l1_championship_club_2025_15,16,0,2,2,0
l1_championship_player_2015_12_47824,2015,2022,l1_championship_club_2025_6,23,6,5,1,0
l1_championship_player_2015_12_47824,2015,2023,l1_championship_club_2025_6,36,2,2,5,1
l1_championship_player_2015_12_47824,2015,2023,l1_championship_club_2025_9000007411,1,1,0,0,0
l1_championship_player_2015_12_47824,2015,2024,l1_championship_club_2025_6,36,3,5,6,0
l1_championship_player_2015_12_47824,2015,2024,l1_championship_club_2025_9000007411,0,0,0,0,0
l1_championship_player_2015_12_47824,2015,2025,l1_championship_club_2025_6,31,4,9,9,0
l1_championship_player_2016_12_47824,2016,2011,l1_championship_club_2025_9000005447,3,0,0,1,0
l1_championship_player_2016_12_47824,2016,2012,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2016_12_47824,2016,2012,l1_championship_club_2025_9971065010,24,9,0,4,0
l1_championship_player_2016_12_47824,2016,2013,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2016_12_47824,2016,2013,l1_championship_club_2025_9971065010,1,1,0,0,0
l1_championship_player_2016_12_47824,2016,2013,l1_championship_club_2025_9000002539,29,9,0,7,0
l1_championship_player_2016_12_47824,2016,2014,l1_championship_club_2025_9000005447,24,2,5,3,0
l1_championship_player_2016_12_47824,2016,2014,l1_championship_club_2025_9971065010,5,0,0,3,0
l1_championship_player_2016_12_47824,2016,2015,l1_championship_club_2025_12,39,3,5,8,0
l1_championship_player_2016_12_47824,2016,2016,l1_championship_club_2025_12,33,3,2,5,1
l1_championship_player_2016_12_47824,2016,2017,l1_championship_club_2025_12,38,7,3,4,0
l1_championship_player_2016_12_47824,2016,2018,l1_championship_club_2025_15,38,5,8,7,1
l1_championship_player_2016_12_47824,2016,2019,l1_championship_club_2025_15,32,10,1,6,0
l1_championship_player_2016_12_47824,2016,2020,l1_championship_club_2025_15,37,5,1,7,1
l1_championship_player_2016_12_47824,2016,2021,l1_championship_club_2025_15,33,8,4,2,1
l1_championship_player_2016_12_47824,2016,2022,l1_championship_club_2025_15,16,0,2,2,0
l1_championship_player_2016_12_47824,2016,2022,l1_championship_club_2025_6,23,6,5,1,0
l1_championship_player_2016_12_47824,2016,2023,l1_championship_club_2025_6,36,2,2,5,1
l1_championship_player_2016_12_47824,2016,2023,l1_championship_club_2025_9000007411,1,1,0,0,0
l1_championship_player_2016_12_47824,2016,2024,l1_championship_club_2025_6,36,3,5,6,0
l1_championship_player_2016_12_47824,2016,2024,l1_championship_club_2025_9000007411,0,0,0,0,0
l1_championship_player_2016_12_47824,2016,2025,l1_championship_club_2025_6,31,4,9,9,0
l1_championship_player_2017_12_47824,2017,2011,l1_championship_club_2025_9000005447,3,0,0,1,0
l1_championship_player_2017_12_47824,2017,2012,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2017_12_47824,2017,2012,l1_championship_club_2025_9971065010,24,9,0,4,0
l1_championship_player_2017_12_47824,2017,2013,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2017_12_47824,2017,2013,l1_championship_club_2025_9971065010,1,1,0,0,0
l1_championship_player_2017_12_47824,2017,2013,l1_championship_club_2025_9000002539,29,9,0,7,0
l1_championship_player_2017_12_47824,2017,2014,l1_championship_club_2025_9000005447,24,2,5,3,0
l1_championship_player_2017_12_47824,2017,2014,l1_championship_club_2025_9971065010,5,0,0,3,0
l1_championship_player_2017_12_47824,2017,2015,l1_championship_club_2025_12,39,3,5,8,0
l1_championship_player_2017_12_47824,2017,2016,l1_championship_club_2025_12,33,3,2,5,1
l1_championship_player_2017_12_47824,2017,2017,l1_championship_club_2025_12,38,7,3,4,0
l1_championship_player_2017_12_47824,2017,2018,l1_championship_club_2025_15,38,5,8,7,1
l1_championship_player_2017_12_47824,2017,2019,l1_championship_club_2025_15,32,10,1,6,0
l1_championship_player_2017_12_47824,2017,2020,l1_championship_club_2025_15,37,5,1,7,1
l1_championship_player_2017_12_47824,2017,2021,l1_championship_club_2025_15,33,8,4,2,1
l1_championship_player_2017_12_47824,2017,2022,l1_championship_club_2025_15,16,0,2,2,0
l1_championship_player_2017_12_47824,2017,2022,l1_championship_club_2025_6,23,6,5,1,0
l1_championship_player_2017_12_47824,2017,2023,l1_championship_club_2025_6,36,2,2,5,1
l1_championship_player_2017_12_47824,2017,2023,l1_championship_club_2025_9000007411,1,1,0,0,0
l1_championship_player_2017_12_47824,2017,2024,l1_championship_club_2025_6,36,3,5,6,0
l1_championship_player_2017_12_47824,2017,2024,l1_championship_club_2025_9000007411,0,0,0,0,0
l1_championship_player_2017_12_47824,2017,2025,l1_championship_club_2025_6,31,4,9,9,0
l1_championship_player_2018_15_47824,2018,2011,l1_championship_club_2025_9000005447,3,0,0,1,0
l1_championship_player_2018_15_47824,2018,2012,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2018_15_47824,2018,2012,l1_championship_club_2025_9971065010,24,9,0,4,0
l1_championship_player_2018_15_47824,2018,2013,l1_championship_club_2025_9000005447,0,0,0,0,0
l1_championship_player_2018_15_47824,2018,2013,l1_championship_club_2025_9971065010,1,1,0,0,0
l1_championship_player_2018_15_47824,2018,2013,l1_championship_club_2025_9000002539,29,9,0,7,0
l1_championship_player_2018_15_47824,2018,2014,l1_championship_club_2025_9000005447,24,2,5,3,0
l1_championship_player_2018_15_47824,2018,2014,l1_championship_club_2025_9971065010,5,0,0,3,0
l1_championship_player_2018_15_47824,2018,2015,l1_championship_club_2025_12,39,3,5,8,0
l1_championship_player_2018_15_47824,2018,2016,l1_championship_club_2025_12,33,3,2,5,1
l1_championship_player_2018_15_47824,2018,2017,l1_championship_club_2025_12,38,7,3,4,0
l1_championship_player_2018_15_47824,2018,2018,l1_championship_club_2025_15,38,5,8,7,1
l1_championship_player_2018_15_47824,2018,2019,l1_championship_club_2025_15,32,10,1,6,0
l1_championship_player_2018_15_47824,2018,2020,l1_championship_club_2025_15,37,5,1,7,1
l1_championship_player_2018_15_47824,2018,2021,l1_championship_club_2025_15,33,8,4,2,1
l1_championship_player_2018_15_47824,2018,2022,l1_championship_club_2025_15,16,0,2,2,0
l1_championship_player_2018_15_47824,2018,2022,l1_championship_club_2025_6,23,6,5,1,0
l1_championship_player_2018_15_47824,2018,2023,l1_championship_club_2025_6,36,2,2,5,1
l1_championship_player_2018_15_47824,2018,2023,l1_championship_club_2025_9000007411,1,1,0,0,0
l1_championship_player_2018_15_47824,2018,2024,l1_championship_club_2025_6,36,3,5,6,0
l1_championship_player_2018_15_47824,2018,2024,l1_championship_club_2025_9000007411,0,0,0,0,0
l1_championship_player_2018_15_47824,2018,2025,l1_championship_club_2025_6,31,4,9,9,0
