player_id,season,championship_id,club_id,total_team_matches,total_matches_played,total_matches_started,total_minutes_played,total_goals,total_home_goals,total_away_goals,total_left_footed_goals,total_right_footed_goals,total_assists,total_attempts,total_shots_on_target,total_shots_assists,total_balls_played,total_touches_in_opposition_box,total_duels_won,total_interceptions,total_tackles_won,total_fouls_committed,total_fouls_suffered,total_yellow_cards,total_red_cards,total_man_of_the_match,total_team_goals,fl1_average_rating,ratio_balls_played_per_match,ratio_matches_started,ratio_goals_every_n_minutes,ratio_shots_on_target_per_match,ratio_touches_in_opposition_box_per_match
l1_championship_player_2025_159_501393,2025,6,l1_championship_club_2025_9000000186,6,1,,11,,,,,,,2,,,6,2,1,,,,,,,,13,4.23,49.09,,,,16.36
l1_championship_player_2025_159_501393,2025,10,l1_championship_club_2025_159,3,3,3,252,2,1,1,2,,,13,7,3,121,9,17,,1,6,5,1,,,6,6.326666666666667,43.21,1,126,2.5,3.21
l1_championship_player_2025_159_501393,2025,13,l1_championship_club_2025_159,4,2,2,157,1,,1,1,,,8,2,5,74,6,8,1,,1,3,,,,6,5.6850000000000005,42.42,0.5,157,1.15,3.44
l1_championship_player_2025_159_102019,2025,1,l1_championship_club_2025_159,30,10,9,731,2,2,,,2,1,18,9,9,354,48,39,3,5,11,21,1,,,45,5.195,43.58,0.3,365.5,1.11,5.91
l1_championship_player_2025_159_102019,2025,10,l1_championship_club_2025_159,4,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
l1_championship_player_2025_159_102019,2025,13,l1_championship_club_2025_159,10,4,2,166,,,,,,,5,2,4,98,10,12,,2,1,4,,,,19,4.797499999999999,53.13,0.2,,1.08,5.42
l1_championship_player_2025_159_27689,2025,1,l1_championship_club_2025_159,27,10,2,219,,,,,,,4,1,1,162,9,13,1,5,9,2,,,,40,4.441111111111111,66.58,0.07,,0.41,3.7
l1_championship_player_2025_159_27689,2025,10,l1_championship_club_2025_159,4,1,,24,,,,,,,,,1,37,,,,,,,,,,9,5.02,138.75,,,,
l1_championship_player_2025_159_27689,2025,13,l1_championship_club_2025_159,10,1,,25,,,,,,,,,1,10,1,,,,,,,,,19,5.47,36,,,,3.6
l1_championship_player_2025_159_504337,2025,1,l1_championship_club_2025_159,18,4,,24,,,,,,,2,,,27,3,2,,,1,,,,,27,4.465,101.25,,,,11.25
l1_championship_player_2025_159_504337,2025,10,l1_championship_club_2025_159,4,1,,11,,,,,,,,,,,,,,,,,,,,9,4.92,,,,,
l1_championship_player_2025_159_504337,2025,13,l1_championship_club_2025_159,6,2,,8,,,,,,,1,,1,15,3,1,,,,,,,,14,5.47,168.75,,,,33.75
l1_championship_player_2025_159_500459,2025,1,l1_championship_club_2025_159,30,6,1,129,1,,1,1,,,10,1,,64,9,14,,2,2,4,,,,45,4.391666666666667,44.65,0.03,129,0.7,6.28
l1_championship_player_2025_159_500459,2025,10,l1_championship_club_2025_159,4,2,,58,1,1,,,1,,3,1,2,28,3,4,1,1,2,1,,,,9,6.4399999999999995,43.45,,58,1.55,4.66
l1_championship_player_2025_159_500459,2025,13,l1_championship_club_2025_159,10,3,1,107,1,1,,,1,,3,2,,29,5,4,,,5,3,,,,19,5.333333333333333,24.39,0.1,107,1.68,4.21
l1_championship_player_2025_159_105314,2025,1,l1_championship_club_2025_159,30,21,11,923,1,1,,1,,,9,5,21,467,29,43,1,3,14,21,3,,,45,4.561428571428571,45.54,0.37,923,0.49,2.83
l1_championship_player_2025_159_105314,2025,10,l1_championship_club_2025_159,4,4,2,150,,,,,,,4,1,3,120,6,5,1,1,1,1,,,,9,4.795,72,0.5,,0.6,3.6
l1_championship_player_2025_159_105314,2025,13,l1_championship_club_2025_159,10,9,5,475,2,1,1,1,1,,6,2,15,284,24,16,,3,8,5,,,,19,5.393333333333333,53.81,0.5,237.5,0.38,4.55
l1_championship_player_2025_159_105118,2025,1,l1_championship_club_2025_159,30,23,14,1357,3,2,1,,3,5,30,11,26,819,74,90,10,17,21,40,3,,1,45,5.464782608695652,54.32,0.47,452.33,0.73,4.91
l1_championship_player_2025_159_105118,2025,10,l1_championship_club_2025_159,4,3,2,207,2,1,1,,2,,10,7,5,151,22,15,2,3,1,2,1,,,9,6.98,65.65,0.5,103.5,3.04,9.57
l1_championship_player_2025_159_105118,2025,13,l1_championship_club_2025_159,10,7,3,356,2,2,,,2,,14,8,11,250,22,22,1,6,5,9,1,,,19,5.981428571428571,63.2,0.3,178,2.02,5.56
l1_championship_player_2025_159_101722,2025,1,l1_championship_club_2025_159,30,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,
l1_championship_player_2025_159_101722,2025,10,l1_championship_club_2025_159,4,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
l1_championship_player_2025_159_101722,2025,13,l1_championship_club_2025_159,10,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,
l1_championship_player_2025_159_501328,2025,1,l1_championship_club_2025_159,10,7,2,286,1,1,,,,1,8,2,3,99,21,9,,,4,,,,,12,4.720000000000001,31.15,0.2,286,0.63,6.61
l1_championship_player_2025_159_501328,2025,6,l1_championship_club_2025_9000000202,8,1,,12,,,,,,,,,,9,,2,,,,,,,,10,4.42,67.5,,,,
l1_championship_player_2025_159_501328,2025,10,l1_championship_club_2025_159,2,1,1,90,1,1,,,,,5,2,1,34,7,3,,,,,,,,4,6.58,34,0.5,90,2,7
l1_championship_player_2025_159_501328,2025,13,l1_championship_club_2025_159,2,2,2,135,,,,,,,3,1,2,38,5,7,,,,3,,,,1,4.4350000000000005,25.33,1,,0.67,3.33
l1_championship_player_2024_1_103843,2024,1,l1_championship_club_2024_1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_1_103843,2024,10,l1_championship_club_2024_1,2,2,2,180,,,,,,,,,,58,,,,,,,,,,,5.86,29,1,,,
l1_championship_player_2024_1_89638,2024,1,l1_championship_club_2024_1,34,34,34,3060,,,,,,,,,2,1382,,,,,2,11,1,,3,,5.285454545454544,40.65,1,,,
l1_championship_player_2024_1_89638,2024,10,l1_championship_club_2024_1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_1_98694,2022,1,l1_championship_club_2022_1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_1_98694,2023,1,l1_championship_club_2023_1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_1_98694,2024,1,l1_championship_club_2024_1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_1_66951,2024,1,l1_championship_club_2024_1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_14_84688,2020,1,l1_championship_club_2020_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_14_84688,2021,1,l1_championship_club_2021_14,2,1,1,90,,,,,,,,,,105,,2,1,,3,,1,,,6,,105,0.5,,,
l1_championship_player_2020_1_91272,2020,1,l1_championship_club_2020_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_1_91272,2021,1,l1_championship_club_2021_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_1_91272,2022,1,l1_championship_club_2022_1,2,2,2,180,,,,,,,,,1,151,,13,6,4,3,2,,,,3,,75.5,1,,,
l1_championship_player_2023_1_91272,2023,1,l1_championship_club_2023_1,35,27,,2275,2,1,1,,1,,14,4,5,2006,19,168,51,50,25,23,4,1,,54,10.972307692307693,158.72,,2275,0.32,1.5
l1_championship_player_2024_1_91272,2024,1,l1_championship_club_2024_1,34,27,27,2276,,,,,,,15,2,8,2851,22,135,38,39,28,20,8,1,,74,6.015769230769231,112.74,0.79,,0.08,0.87
l1_championship_player_2024_1_91272,2024,10,l1_championship_club_2024_1,2,2,2,180,,,,,,,2,1,3,260,4,10,3,2,2,3,,,,5,7.51,130,1,,0.5,2
l1_championship_player_2021_1_89782,2021,1,l1_championship_club_2021_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_1_89782,2024,1,l1_championship_club_2024_1,34,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,
l1_championship_player_2020_6_91113,2020,1,l1_championship_club_2020_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_6_91113,2021,1,l1_championship_club_2021_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_6_91113,2022,1,l1_championship_club_2022_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_6_91113,2023,1,l1_championship_club_2023_6,35,32,,2804,1,1,,,1,4,19,12,26,2539,23,145,25,39,53,20,12,,,47,10.776333333333334,163.1,,5518,0.79,1.4
l1_championship_player_2024_6_91113,2024,1,l1_championship_club_2024_6,34,29,29,2546,,,,,,1,27,3,24,2239,32,106,32,29,29,22,14,1,,42,5.307586206896552,79.15,0.85,,0.11,1.13
l1_championship_player_2024_6_91113,2024,10,l1_championship_club_2024_6,1,1,1,90,,,,,,,1,,,42,,2,1,1,,,,,,1,4.58,42,1,,,
l1_championship_player_2025_6_91113,2025,1,l1_championship_club_2025_1,30,13,12,1006,,,,,,1,4,1,4,956,9,34,12,11,18,8,5,,,58,5.2469230769230775,85.53,0.4,,0.09,0.81
l1_championship_player_2025_6_91113,2025,1,l1_championship_club_2025_6,4,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2025_6_91113,2025,6,l1_championship_club_2025_1,8,4,4,306,,,,,,,,,3,297,,12,2,5,3,5,1,,,11,4.9075,87.35,0.5,,,
l1_championship_player_2025_6_91113,2025,10,l1_championship_club_2025_1,4,4,3,253,,,,,,,2,,,268,6,9,3,1,2,3,,,,20,5.914999999999999,95.34,0.75,,,2.13
l1_championship_player_2025_6_91113,2025,15,l1_championship_club_2025_1,1,1,1,90,,,,,,,,,,,,,,,1,1,1,,,2,4.16,,1,,,
l1_championship_player_2025_10_98605,2025,1,l1_championship_club_2025_1,30,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,
l1_championship_player_2025_10_98605,2025,4,l1_championship_club_2025_10,9,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
l1_championship_player_2025_10_98605,2025,6,l1_championship_club_2025_1,8,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
l1_championship_player_2025_10_98605,2025,10,l1_championship_club_2025_1,4,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,
l1_championship_player_2025_10_98605,2025,15,l1_championship_club_2025_1,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2021_159_94776,2021,1,l1_championship_club_2021_159,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2017_13_69685,2017,1,l1_championship_club_2017_13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_158_69685,2020,1,l1_championship_club_2020_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_158_69685,2021,1,l1_championship_club_2021_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_158_69685,2022,1,l1_championship_club_2022_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_5_62437,2021,4,l1_championship_club_2021_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_37_62437,2022,1,l1_championship_club_2022_37,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2023_37_62437,2023,4,l1_championship_club_2023_37,38,35,,3110,9,5,4,2,7,2,60,20,39,2905,51,204,34,46,50,37,7,,,56,5.443428571428572,84.07,,345.56,0.58,1.48
l1_championship_player_2024_37_62437,2024,1,l1_championship_club_2024_37,34,32,32,2848,6,3,3,1,4,1,39,12,39,2164,54,150,26,32,48,32,4,,1,32,5.291875000000001,68.38,0.94,474.67,0.38,1.71
l1_championship_player_2024_37_62437,2024,10,l1_championship_club_2024_37,4,4,2,234,,,,,,,,,3,193,1,10,1,2,5,4,1,,,8,5.29,74.23,0.5,,,0.38
l1_championship_player_2025_37_62437,2025,1,l1_championship_club_2025_37,20,13,11,946,2,1,1,,2,,11,5,8,800,12,56,14,16,16,12,1,,1,21,5.277692307692307,76.11,0.55,473,0.48,1.14
l1_championship_player_2025_37_62437,2025,1,l1_championship_club_2025_1,10,7,1,124,,,,,,,4,1,1,108,1,4,1,1,3,,1,,,12,4.461428571428572,78.39,0.1,,0.73,0.73
l1_championship_player_2025_37_62437,2025,6,l1_championship_club_2025_1,8,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
l1_championship_player_2025_37_62437,2025,10,l1_championship_club_2025_37,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2025_37_62437,2025,10,l1_championship_club_2025_1,2,1,1,45,,,,,,,1,1,,32,1,2,,,3,,1,,,5,4.11,64,0.5,,2,2
l1_championship_player_2024_1_103700,2024,1,l1_championship_club_2024_1,34,30,30,2666,2,,2,,2,4,33,8,43,3281,51,131,42,45,30,39,5,,,74,6.309655172413794,110.76,0.88,1333,0.27,1.72
l1_championship_player_2024_1_103700,2024,10,l1_championship_club_2024_1,2,2,2,180,1,,1,,1,,5,2,3,217,7,4,3,,,2,,,,5,7.53,108.5,1,180,1,3.5
l1_championship_player_2024_1_103700,2024,13,l1_championship_club_2024_9000000006,15,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,
l1_championship_player_2023_1_101167,2023,1,l1_championship_club_2023_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_1_101167,2024,1,l1_championship_club_2024_1,12,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,
l1_championship_player_2023_1_28673,2023,1,l1_championship_club_2023_1,35,27,,1547,,,,,,,10,1,11,1227,14,110,30,32,26,30,3,,,54,10.492666666666668,144.57999999999998,,,0.12,1.61
l1_championship_player_2024_1_28673,2024,1,l1_championship_club_2024_1,34,25,22,2021,,,,,,,8,1,5,2076,16,114,22,38,19,17,1,,,74,5.655,92.45,0.65,,0.04,0.71
l1_championship_player_2024_1_28673,2024,10,l1_championship_club_2024_1,2,1,1,75,,,,,,,1,,,126,1,2,,,2,1,,,,5,7.11,151.2,0.5,,,1.2
l1_championship_player_2020_30_84358,2020,1,l1_championship_club_2020_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_1_84358,2021,1,l1_championship_club_2021_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_1_84358,2022,1,l1_championship_club_2022_1,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2023_1_84358,2023,1,l1_championship_club_2023_1,35,5,,110,,,,,,,1,,2,64,3,7,2,3,4,2,1,,,54,9.84,104.72,,,,4.9
l1_championship_player_2024_1_84358,2024,1,l1_championship_club_2024_1,34,15,5,378,1,1,,1,,,8,3,7,330,11,29,4,3,4,11,2,,,74,4.780666666666666,78.57,0.15,378,0.71,2.62
l1_championship_player_2024_1_84358,2024,10,l1_championship_club_2024_1,2,1,,16,,,,,,,,,1,22,,,1,,,,,,,5,,123.75,,,,
l1_championship_player_2024_1_92581,2024,1,l1_championship_club_2024_1,20,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
l1_championship_player_2023_1_27361,2023,1,l1_championship_club_2023_1,35,35,,2651,17,12,5,3,12,8,116,52,27,1030,173,88,9,14,9,20,4,,,54,11.846000000000002,69.94,,310.53,3.55,11.79
l1_championship_player_2024_1_27361,2024,1,l1_championship_club_2023_1,35,35,,2651,17,12,5,3,12,8,116,52,27,1030,173,88,9,14,9,20,4,,,54,11.846000000000002,69.94,,310.53,3.55,11.79
l1_championship_player_2017_159_62575,2017,1,l1_championship_club_2017_159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2020_30_62575,2020,1,l1_championship_club_2020_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_30_62575,2021,1,l1_championship_club_2021_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_14_62575,2022,1,l1_championship_club_2022_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_30_62575,2022,1,l1_championship_club_2022_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_14_62575,2023,1,l1_championship_club_2023_14,36,33,1,2254,8,5,3,1,4,4,87,32,23,1284,165,113,15,10,28,23,2,,,59,5.760416666666667,51.27,0.03,281.75,1.28,6.59
l1_championship_player_2024_1_62575,2024,1,l1_championship_club_2024_14,19,19,11,1037,3,2,1,,2,2,31,16,8,522,50,44,2,6,18,12,2,,1,26,4.781578947368421,45.3,0.58,345.67,1.39,4.34
l1_championship_player_2024_1_62575,2024,1,l1_championship_club_2024_1,15,14,12,1051,10,6,4,,10,2,51,25,26,506,91,24,1,5,11,7,,,4,34,6.42,43.33,0.8,105.1,2.14,7.79
l1_championship_player_2024_1_62575,2024,10,l1_championship_club_2024_14,2,1,1,90,,,,,,,5,1,1,47,7,4,,1,3,,,,,4,,47,0.5,,1,7
l1_championship_player_2024_14_62575,2024,1,l1_championship_club_2024_14,19,19,11,1037,3,2,1,,2,2,31,16,8,522,50,44,2,6,18,12,2,,1,26,4.781578947368421,45.3,0.58,345.67,1.39,4.34
l1_championship_player_2024_14_62575,2024,1,l1_championship_club_2024_1,15,14,12,1051,10,6,4,,10,2,51,25,26,506,91,24,1,5,11,7,,,4,34,6.42,43.33,0.8,105.1,2.14,7.79
l1_championship_player_2024_14_62575,2024,10,l1_championship_club_2024_14,2,1,1,90,,,,,,,5,1,1,47,7,4,,1,3,,,,,4,,47,0.5,,1,7
l1_championship_player_2024_1_103656,2024,1,l1_championship_club_2024_1,34,34,32,2814,21,12,9,7,13,5,120,56,47,1888,161,134,12,18,24,37,3,,9,74,6.142424242424242,60.38,0.94,134,1.79,5.15
l1_championship_player_2024_1_103656,2024,10,l1_championship_club_2024_1,2,2,2,153,1,,1,1,,,5,4,4,112,12,6,,,,,,,,5,6.66,65.88,1,153,2.35,7.06
l1_championship_player_2022_1_100680,2022,1,l1_championship_club_2022_1,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2023_1_100680,2023,1,l1_championship_club_2023_1,35,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,
l1_championship_player_2024_1_100680,2024,1,l1_championship_club_2024_1,34,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,
l1_championship_player_2024_2_104050,2024,1,l1_championship_club_2024_2,34,26,26,2106,10,5,5,3,6,1,68,29,27,1096,97,127,8,20,30,40,5,,,48,5.353076923076922,46.84,0.76,210.6,1.24,4.15
l1_championship_player_2025_2_104050,2025,1,l1_championship_club_2025_1,28,12,6,530,2,1,1,,2,1,11,5,8,312,28,34,4,5,7,9,1,,,53,4.8875,52.98,0.21,265,0.85,4.75
l1_championship_player_2025_2_104050,2025,6,l1_championship_club_2025_1,8,2,2,113,,,,,,,1,,1,55,1,3,2,1,2,2,,,,11,3.9450000000000003,43.81,0.25,,,0.8
l1_championship_player_2025_2_104050,2025,10,l1_championship_club_2025_1,4,3,1,77,1,,1,,1,,3,1,2,54,7,5,1,,,2,,,,20,6.090000000000001,63.12,0.25,77,1.17,8.18
l1_championship_player_2025_2_104050,2025,15,l1_championship_club_2025_1,1,1,,23,,,,,,,,,,,,,,,,,,,,2,4.9,,,,,
l1_championship_player_2022_1_99142,2022,1,l1_championship_club_2022_1,2,1,1,90,,,,,,,,,,37,,,,,,,,,,,,37,0.5,,,
l1_championship_player_2023_1_99142,2023,1,l1_championship_club_2023_1,35,2,,121,,,,,,,,,,59,,,,,,,,,,,10.94,87.76,,,,
l1_championship_player_2024_1_99142,2024,1,l1_championship_club_2024_1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_1_102045,2023,1,l1_championship_club_2023_1,35,13,,906,,,,,,,11,5,8,697,9,59,7,16,15,11,,,,54,10.232,138.48,,,1,1.78
l1_championship_player_2024_1_102045,2024,1,l1_championship_club_2024_1,34,20,10,931,2,1,1,1,1,2,8,2,8,754,25,47,8,11,8,9,2,,,74,5.28842105263158,72.89,0.29,465.5,0.19,2.42
l1_championship_player_2024_1_102045,2024,10,l1_championship_club_2024_1,2,2,,65,,,,,,,1,,,49,3,1,,1,,,,,,5,4.97,67.85,,,,4.15
l1_championship_player_2023_1_101741,2023,1,l1_championship_club_2023_1,35,16,,995,3,2,1,1,1,2,6,4,7,744,18,60,11,11,10,10,3,,,54,11.102,134.6,,663.34,0.72,3.26
l1_championship_player_2024_1_101741,2024,1,l1_championship_club_2024_1,34,30,27,2436,1,1,,,1,3,13,4,24,2214,34,131,18,31,29,26,3,,,74,5.550344827586207,81.8,0.79,2436,0.15,1.26
l1_championship_player_2024_1_101741,2024,10,l1_championship_club_2024_1,2,2,2,180,,,,,,,1,,2,181,4,6,1,2,2,,,,,5,6.2,90.5,1,,,2
l1_championship_player_2020_1_92851,2020,1,l1_championship_club_2020_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_1_92851,2021,1,l1_championship_club_2021_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_1_92851,2022,1,l1_championship_club_2022_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_1_92851,2023,1,l1_championship_club_2023_1,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2024_1_92851,2024,1,l1_championship_club_2024_1,34,9,1,228,1,,1,,1,1,2,1,3,160,3,12,2,3,,5,,,,74,4.775,63.16,0.03,228,0.39,1.18
l1_championship_player_2024_1_92851,2024,10,l1_championship_club_2024_1,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2024_1_93674,2024,1,l1_championship_club_2024_1,31,2,,12,,,,,,,,,,16,,1,,1,3,,,,,64,4.39,120,,,,
l1_championship_player_2020_158_91446,2020,1,l1_championship_club_2020_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_158_91446,2021,1,l1_championship_club_2021_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_158_91446,2022,1,l1_championship_club_2022_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_158_91446,2023,1,l1_championship_club_2023_158,35,32,,2607,,,,,,9,34,7,49,2047,44,93,18,14,31,36,5,,,53,10.530344827586203,141.12,,,0.48,3.06
l1_championship_player_2024_158_91446,2024,1,l1_championship_club_2024_158,34,14,10,737,1,1,,,1,1,9,3,14,430,22,31,,6,4,11,1,,,52,4.853571428571429,52.51,0.29,737,0.37,2.69
l1_championship_player_2024_158_91446,2024,6,l1_championship_club_2024_158,10,4,3,161,1,1,,1,,,1,1,2,92,3,7,2,,4,4,1,1,,19,5.285,51.43,0.3,161,0.56,1.68
l1_championship_player_2024_158_91446,2024,10,l1_championship_club_2024_158,3,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,
l1_championship_player_2017_31_36098,2017,1,l1_championship_club_2017_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_1_36098,2024,1,l1_championship_club_2024_1,34,22,13,1042,4,2,2,,2,4,19,10,13,428,56,40,2,4,10,17,2,1,,74,4.859999999999999,36.97,0.38,260.5,0.86,4.84
l1_championship_player_2024_1_36098,2024,10,l1_championship_club_2024_1,2,2,2,135,,,,,,,,,,43,12,3,1,,3,2,1,,,5,5.05,28.67,1,,,8
l1_championship_player_2024_1_98852,2024,1,l1_championship_club_2024_1,34,2,,74,,,,,,,2,,,25,10,7,,1,1,4,,,1,74,4.965,30.41,,,,12.16
l1_championship_player_2024_1_98852,2024,10,l1_championship_club_2024_1,2,1,,6,,,,,,,,,,5,,1,,,,1,,,,5,,75,,,,
l1_championship_player_2021_2_77229,2021,4,l1_championship_club_2021_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_2_77229,2022,1,l1_championship_club_2022_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_2_77229,2023,4,l1_championship_club_2023_2,40,1,,90,,,,,,,,,,24,,,,,,,,,,,5.59,24,,,,
l1_championship_player_2024_2_77229,2024,1,l1_championship_club_2024_2,34,2,2,180,,,,,,,,,,72,,,,,,,,,1,,5.865,36,0.06,,,
l1_championship_player_2021_2_18307,2021,4,l1_championship_club_2021_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_2_18307,2022,1,l1_championship_club_2022_2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_2_18307,2023,4,l1_championship_club_2023_2,40,39,2,3510,,,,,,,,,5,1549,,,,,2,5,1,,,,5.347297297297295,39.72,0.05,,,
l1_championship_player_2024_2_18307,2024,1,l1_championship_club_2024_2,34,32,32,2880,,,,,,,,,3,1334,,,,,1,4,4,,5,,5.762500000000001,41.69,0.94,,,
l1_championship_player_2021_158_87050,2021,1,l1_championship_club_2021_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_158_87050,2022,1,l1_championship_club_2022_158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2023_158_87050,2023,1,l1_championship_club_2023_158,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_2_87050,2024,1,l1_championship_club_2024_2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_2_87050,2024,10,l1_championship_club_2024_2,1,1,1,90,,,,,,,,,,43,,,,,,,,,,,5.21,43,1,,,
l1_championship_player_2024_158_87050,2024,1,l1_championship_club_2024_2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2024_158_87050,2024,10,l1_championship_club_2024_2,1,1,1,90,,,,,,,,,,43,,,,,,,,,,,5.21,43,1,,,
l1_championship_player_2020_8_86892,2020,1,l1_championship_club_2020_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2022_2_86892,2022,1,l1_championship_club_2022_2,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2023_2_86892,2023,4,l1_championship_club_2023_2,40,25,1,1457,,,,,,1,3,,28,1284,8,99,27,21,15,31,4,,,76,5.296666666666666,79.31,0.03,,,0.49
l1_championship_player_2024_2_86892,2024,1,l1_championship_club_2024_2,34,31,29,2495,,,,,,1,6,1,8,1604,10,136,42,34,15,35,7,,,48,5.298064516129033,57.86,0.85,,0.04,0.36
l1_championship_player_2024_2_86892,2024,10,l1_championship_club_2024_2,1,1,1,90,,,,,,,,,1,83,,9,4,2,2,1,,,,,5.53,83,1,,,
l1_championship_player_2020_159_89545,2020,1,l1_championship_club_2020_159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2021_159_89545,2021,1,l1_championship_club_2021_159,1,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2022_159_89545,2022,1,l1_championship_club_2022_159,1,1,1,90,,,,,,,,,1,79,,6,2,2,3,1,1,,,1,,79,1,,,
l1_championship_player_2023_159_89545,2023,1,l1_championship_club_2023_159,35,11,,980,,,,,,,6,1,4,749,8,39,18,5,14,9,2,,,50,10.595000000000002,136.54000000000002,,,0.19,1.44
l1_championship_player_2024_2_89545,2024,1,l1_championship_club_2024_159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
